The copyright to the intellectual property of this file is held by www.climatedata.info
Title,Sunspot numbers - composite,"Sun spot, radio flux and TSI composite",,,
Source,,http://www.ngdc.noaa.gov/stp/SOLAR/ftpsunspotnumber.html#hoyt,,,
Reference,,"Hoyt, D. V., and K. H. Schatten, 1997. Group Sunspot Numbers: A New Solar Activity Reconstruction. Solar Physics",,,
Source,,ftp://ftp.ngdc.noaa.gov/STP/SOLAR_DATA/COSMIC_RAYS,,,
Source,,http://www.acrim.com/RESULTS/Composite/composite_acrim_hdr_1108.txt,,,
,,Sun spots,,Radio flux,Solar irradiance
1781.291667,72,68.3,88.81987201
1781.375,86.4,104.7,106.5838464
1781.458333,120,97.7,148.03312
1781.541667,72,73.5,88.81987201
1781.625,,66,
1781.708333,,51,
1781.791667,73.6,27.3,90.79364695
1781.875,60,67,74.01656001
1781.958333,51.3,35.2,63.28415881
1782.041667,48,54,59.21324801
1782.125,24,37.5,29.606624
1782.208333,24,37,29.606624
1782.291667,30.5,41,37.62508467
1782.375,72,54.3,88.81987201
1782.458333,,38,
1782.541667,,37,
1782.625,48,44,59.21324801
1782.708333,,34,
1782.791667,4.8,23.2,5.921324801
1782.875,11.7,31.5,14.4332292
1782.958333,,30,
1783.041667,,28,
1783.125,48,38.7,59.21324801
1783.208333,24,26.7,29.606624
1783.291667,24,28.3,29.606624
1783.375,,23,
1783.458333,24,25.2,29.606624
1783.541667,27.4,32.2,33.80089574
1783.625,,20,
1783.708333,,18,
1783.791667,0,8,0
1783.875,,15,
1783.958333,0,10.5,0
1784.041667,,13,
1784.125,0,8,0
1784.208333,,11,
1784.291667,,10,
1784.375,0,6,0
1784.458333,,9,
1784.541667,0,6,0
1784.625,,10,
1784.708333,,10,
1784.791667,0,8,0
1784.875,24,17,29.606624
1784.958333,,14,
1785.041667,0,6.5,0
1785.125,0,8,0
1785.208333,0,9,0
1785.291667,0,15.7,0
1785.375,16,20.7,19.73774934
1785.458333,24,26.3,29.606624
1785.541667,48,36.3,59.21324801
1785.625,0,20,0
1785.708333,37,32,45.64354534
1785.791667,35.1,47.2,43.29968761
1785.875,32,40.2,39.47549867
1785.958333,0,27.3,0
1786.041667,28.8,37.2,35.52794881
1786.125,36.9,47.6,45.52018441
1786.208333,33.6,47.7,41.44927361
1786.291667,67.2,85.4,82.89854721
1786.375,65.6,92.3,80.92477228
1786.458333,48,59,59.21324801
1786.541667,72,83,88.81987201
1786.625,65.1,89.7,80.30796761
1786.708333,96,111.5,118.426496
1786.791667,120,112.3,148.03312
1786.875,53.8,116,66.36818214
1786.958333,72,112.7,88.81987201
1787.041667,104,134.7,128.2953707
1787.125,48,106,59.21324801
1787.208333,60,87.4,74.01656001
1787.291667,76,127.2,93.75430935
1787.375,96,134.8,118.426496
1787.458333,80.3,99.2,99.05882948
1787.541667,96,128,118.426496
1787.625,80,137.2,98.68874668
1787.708333,100,157.3,123.3609334
1787.791667,,157,
1787.875,72,141.5,88.81987201
1787.958333,169,174,208.4799774
1788.041667,72,138,88.81987201
1788.125,72,129.2,88.81987201
1788.208333,84,143.3,103.623184
1788.291667,72,108.5,88.81987201
1788.375,72,113,88.81987201
1788.458333,95.8,154.2,118.1797742
1788.541667,96,141.5,118.426496
1788.625,72,136,88.81987201
1788.708333,86.6,141,106.8305683
1788.791667,99.4,142,122.6207678
1788.875,72,94.7,88.81987201
1788.958333,96,129.5,118.426496
1789.041667,48,114,59.21324801
1789.125,72,125.3,88.81987201
1789.208333,72,120,88.81987201
1789.291667,96,123.3,118.426496
1789.375,96,123.5,118.426496
1789.458333,,120,
1789.541667,,117,
1789.625,48,103,59.21324801
1789.708333,,112,
1789.791667,57,89.7,70.31573201
1789.875,117,134,144.332292
1789.958333,111.6,135.5,137.6708016
1790.041667,72,103,88.81987201
1790.125,120,127.5,148.03312
1790.208333,72,96.3,88.81987201
1790.291667,,94,
1790.375,,93,
1790.458333,,91,
1790.541667,24,69.3,29.606624
1790.625,,87,
1790.708333,48,77.3,59.21324801
1790.791667,72,84.3,88.81987201
1790.875,,82,
1790.958333,48,74,59.21324801
1791.041667,48,72.7,59.21324801
1791.125,36,62,44.40993601
1791.208333,52.8,74,65.13457281
1791.291667,59.3,77.2,73.15303348
1791.375,,73.7,
1791.458333,40,64.2,49.34437334
1791.541667,,71,
1791.625,12,43,14.803312
1791.708333,48,66.5,59.21324801
1791.791667,48,61.7,59.21324801
1791.875,,67,
1791.958333,45,66,55.51242001
1792.041667,24,58,29.606624
1792.125,,64,
1792.208333,,63,
1792.291667,96,75.7,118.426496
1792.375,,62,
1792.458333,,61,
1792.541667,0,45.8,0
1792.625,,60,
1792.708333,,59,
1792.791667,48,59,59.21324801
1792.875,,57,
1792.958333,,56,
1793.041667,,56,
1793.125,,55,
1793.208333,48,55.5,59.21324801
1793.291667,,53,
1793.375,123,52.3,151.733948
1793.458333,,51,
1793.541667,,50,
1793.625,9.8,29.3,12.08937147
1793.708333,0,24,0
1793.791667,,47,
1793.875,24,44,29.606624
1793.958333,,45.7,
1794.041667,28,45,34.54106134
1794.125,16,44,19.73774934
1794.208333,15,38,18.50414
1794.291667,15,28.4,18.50414
1794.375,50.1,55.7,61.80382761
1794.458333,,41.5,
1794.541667,,41,
1794.625,,40,
1794.708333,8.2,11.1,10.11559653
1794.791667,10.7,28.5,13.19961987
1794.875,78.9,67.4,97.33177642
1794.958333,50,51.4,61.68046668
1795.041667,20.5,21.4,25.28899134
1795.125,40.1,39.9,49.46773427
1795.208333,14.6,12.6,18.01069627
1795.291667,19.4,18.6,23.93202107
1795.375,,31,
1795.458333,16.7,17.1,20.60127587
1795.541667,21.4,12.9,26.39923974
1795.625,18,25.7,22.204968
1795.708333,0,13.5,0
1795.791667,2.5,19.5,3.084023334
1795.875,20,25,24.67218667
1795.958333,0,18,0
1796.041667,36,22,44.40993601
1796.125,24,23.8,29.606624
1796.208333,0,15.7,0
1796.291667,33.3,31.7,41.07919081
1796.375,6.3,21,7.771738801
1796.458333,4.6,6.7,5.674602934
1796.541667,29,26.9,35.77467067
1796.625,1.6,1.5,1.973774934
1796.708333,14.7,18.4,18.1340572
1796.791667,10.3,11,12.70617614
1796.875,5,8.4,6.168046668
1796.958333,0,5.1,0
1797.041667,16.2,14.4,19.9844712
1797.125,7.5,4.2,9.252070002
1797.208333,4.2,4,5.181159201
1797.291667,2.7,4,3.330745201
1797.375,4.7,7.3,5.797963868
1797.458333,7.7,11.1,9.498791868
1797.541667,4.8,4.3,5.921324801
1797.625,6.5,6,8.018460668
1797.708333,6.7,5.7,8.265182535
1797.791667,7.5,6.9,9.252070002
1797.875,4.2,5.8,5.181159201
1797.958333,20,3,24.67218667
1798.041667,3.8,2,4.687715467
1798.125,7.7,4,9.498791868
1798.208333,21.8,12.4,26.89268347
1798.291667,0,1.1,0
1798.375,0,0,0
1798.458333,0,0,0
1798.541667,0,0,0
1798.625,1,3,1.233609334
1798.708333,2.5,2.4,3.084023334
1798.791667,1.6,1.5,1.973774934
1798.875,8,12.5,9.868874668
1798.958333,10.6,9.9,13.07625894
1799.041667,0,1.6,0
1799.125,8.7,12.6,10.7324012
1799.208333,26.5,21.7,32.69064734
1799.291667,3.8,8.4,4.687715467
1799.375,6.7,8.2,8.265182535
1799.458333,5.6,10.6,6.908212268
1799.541667,0.8,2.1,0.986887467
1799.625,0,0,0
1799.708333,0,0,0
1799.791667,3.4,4.6,4.194271734
1799.875,4.2,2.7,5.181159201
1799.958333,7.4,8.6,9.128709068
1800.041667,2.5,6.9,3.084023334
1800.125,4.1,9.3,5.057798267
1800.208333,9.8,13.9,12.08937147
1800.291667,0,0,0
1800.375,2.5,5,3.084023334
1800.458333,23.8,23.7,29.35990214
1800.541667,13,21,16.03692134
1800.625,16.7,19.5,20.60127587
1800.708333,3.8,11.5,4.687715467
1800.791667,5.7,12.3,7.031573201
1800.875,9.6,10.5,11.8426496
1800.958333,40.2,40.1,49.59109521
1801.041667,51.7,27,63.77760254
1801.125,82.8,29,102.1428528
1801.208333,56.3,30,69.45220548
1801.291667,62.1,31,76.60713961
1801.375,49.3,32,60.81694014
1801.458333,31.7,31.2,39.10541587
1801.541667,45.5,35,56.12922468
1801.625,44.8,38.7,55.26569814
1801.708333,42.9,33.5,52.92184041
1801.791667,44.1,32.6,54.40217161
1801.875,40.3,39.8,49.71445614
1801.958333,62,48.2,76.48377868
1802.041667,51.2,47.8,63.16079788
1802.125,29.5,47,36.39147534
1802.208333,26.5,40.8,32.69064734
1802.291667,43.2,42,53.29192321
1802.375,34.5,44,42.55952201
1802.458333,46.6,46,57.48619494
1802.541667,51,48,62.91407601
1802.625,29.4,50,36.26811441
1802.708333,34.6,51.8,42.68288294
1802.791667,20.3,38.5,25.04226947
1802.875,15.6,34.5,19.2443056
1802.958333,40.6,50,50.08453894
1803.041667,16.7,50,20.60127587
1803.125,36.4,50.8,44.90337974
1803.208333,32.7,29.5,40.33902521
1803.291667,11.7,25,14.4332292
1803.375,13.3,44.3,16.40700414
1803.458333,5.5,36,6.784851334
1803.541667,31.5,48.3,38.85869401
1803.625,16.4,34.1,20.23119307
1803.708333,15.6,45.3,19.2443056
1803.791667,14.7,54.3,18.1340572
1803.875,9.2,51,11.34920587
1803.958333,18.9,48,23.3152164
1804.041667,28.6,45.3,35.28122694
1804.125,42.6,48.3,52.55175761
1804.208333,54,48,66.61490401
1804.291667,11.4,50.6,14.0631464
1804.375,17.7,33.4,21.8348852
